%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1470584456579880618,0.15,-0.0699561739875,0.0,0.0,0.0,0.0150351300964
1470584456735158601,0.15,-0.0607388089759,0.0,0.0,0.0,0.0106942365046
1470584456916522085,0.15,-0.0725883291824,0.0,0.0,0.0,0.0239575974933
1470584457108712283,0.15,-0.0801591508252,0.0,0.0,0.0,0.0172824358094
1470584457301287370,0.15,-0.0899663826985,0.0,0.0,0.0,0.0133585447951
1470584457431422074,0.15,-0.0955751528008,0.0,0.0,0.0,0.0180922813624
1470584457562808079,0.15,-0.0862226998968,0.0,0.0,0.0,0.016765772012
1470584457693858705,0.15,-0.0749063867492,0.0,0.0,0.0,0.0195092996488
1470584457791083414,0.15,-0.0762735396785,0.0,0.0,0.0,0.0158887177983
1470584457961303240,0.15,-0.0701756395561,0.0,0.0,0.0,0.0157251904345
1470584458091091220,0.15,-0.0583502237661,0.0,0.0,0.0,0.0182646108297
1470584458257350725,0.15,-0.0572052493853,0.0,0.0,0.0,0.018546035809
1470584458375494710,0.15,-0.0455940336151,0.0,0.0,0.0,0.0148644871617
1470584458472246768,0.15,-0.0356279027624,0.0,0.0,0.0,0.018633467374
1470584458629183083,0.15,-0.0306398867233,0.0,0.0,0.0,0.0168071114941
1470584458728833800,0.15,-0.024596585573,0.0,0.0,0.0,0.0151562743842
1470584458854338016,0.15,-0.0197503243549,0.0,0.0,0.0,0.0160903234554
1470584459091821639,0.0,-0.0168788594914,0.0,0.0,0.0,0.0130751582689
1470584459183882467,0.0,-0.0105308228893,0.0,0.0,0.0,0.0129115053928
1470584459349074520,0.0,-0.00883664155135,0.0,0.0,0.0,0.0123391797842
1470584459423040251,0.0,-0.00319613853225,0.0,0.0,0.0,0.0129527806105
1470584459529178952,0.0,-0.00294694496074,0.0,0.0,0.0,0.0127196517559
1470584459685663504,0.0,-0.00456205324957,0.0,0.0,0.0,0.0109230128224
1470584459805984714,0.0,-0.000588713565261,0.0,0.0,0.0,0.0140804451973
1470584459954337608,0.0,-0.00177655236551,0.0,0.0,0.0,0.0128690307642
1470584460107504811,0.0,-0.00448290852586,0.0,0.0,0.0,0.0130320017269
1470584460240083382,0.0,-0.00230662138888,0.0,0.0,0.0,0.0126513959402
1470584460314786163,0.0,-0.00494527639577,0.0,0.0,0.0,0.0114824594366
1470584460450294256,0.0,-0.00411397682259,0.0,0.0,0.0,0.0114557267614
1470584460566901797,0.0,-0.00474764017144,0.0,0.0,0.0,0.0109565277462
1470584460701153804,0.0,-0.00641846762726,0.0,0.0,0.0,0.0116994644309
1470584460857797055,0.0,-0.00603440588096,0.0,0.0,0.0,0.0102465414973
1470584460993276849,0.0,-0.00714548116306,0.0,0.0,0.0,0.00995901069024
1470584461080277859,0.0,-0.00721587279567,0.0,0.0,0.0,0.0105838098611
1470584461211704100,0.0,-0.00828199973086,0.0,0.0,0.0,0.011116910784
1470584461348794168,0.0,-0.0087636733962,0.0,0.0,0.0,0.0109088154185
1470584461485784499,0.0,-0.00921666832397,0.0,0.0,0.0,0.0115651363176
1470584461663194612,0.0,-0.00942071074376,0.0,0.0,0.0,0.010635908065
1470584461753498743,0.0,-0.00984574125835,0.0,0.0,0.0,0.0103160322116
1470584461908164430,0.0,-0.00977776461968,0.0,0.0,0.0,0.0114930831919
1470584462000361057,0.0,-0.0100215531302,0.0,0.0,0.0,0.0124633280153
1470584462186333192,0.0,-0.00990295434126,0.0,0.0,0.0,0.0111676454414
1470584462261283918,0.0,-0.0100143306492,0.0,0.0,0.0,0.0104592408578
1470584462375981994,0.0,-0.00985094284395,0.0,0.0,0.0,0.0101768282906
1470584462527506395,0.0,-0.0096953852264,0.0,0.0,0.0,0.00988397297404
1470584462656221380,0.0,-0.00948752233514,0.0,0.0,0.0,0.0113980685414
1470584462812585560,0.0,-0.0094088046042,0.0,0.0,0.0,0.0101137076659
1470584462885757986,0.0,-0.00901386776695,0.0,0.0,0.0,0.00889704810094
1470584463029213294,0.0,-0.00883799491206,0.0,0.0,0.0,0.00975142982562
1470584463160074645,0.0,-0.00854359457025,0.0,0.0,0.0,0.00919096783341
1470584463301775225,0.0,-0.0082790320901,0.0,0.0,0.0,0.00657047965402
1470584463433499906,0.0,-0.00796101944277,0.0,0.0,0.0,0.00742027401616
1470584463584363049,0.0,-0.00754589983949,0.0,0.0,0.0,0.0072800084064
1470584463672576041,0.0,-0.00735960261652,0.0,0.0,0.0,0.00819530557039
1470584463853673760,0.0,-0.00701767364273,0.0,0.0,0.0,0.00747896594116
1470584464018586682,0.0,-0.00682983031252,0.0,0.0,0.0,0.00616251068693
1470584464171281408,0.0,-0.00641707570979,0.0,0.0,0.0,0.00552920151757
1470584464312670645,0.0,-0.00599165351817,0.0,0.0,0.0,0.00527944649047
1470584464433788184,0.0,-0.00586416719237,0.0,0.0,0.0,0.00662123632972
1470584464587754458,0.0,-0.00543866922835,0.0,0.0,0.0,0.00625494914071
1470584464718800034,0.0,-0.00517511533329,0.0,0.0,0.0,0.00464795213097
1470584464861855035,0.0,-0.00498163146654,0.0,0.0,0.0,0.00629992339965
1470584464961305296,0.0,-0.00470385772863,0.0,0.0,0.0,0.00633988192165
1470584465179369282,0.0,-0.00443537534902,0.0,0.0,0.0,0.00568229180206
1470584465323487629,0.0,-0.00414988828579,0.0,0.0,0.0,0.00658511650551
1470584465451940201,0.0,-0.00390958966443,0.0,0.0,0.0,0.00858392114551
1470584465668730806,0.0,-0.00377798923978,0.0,0.0,0.0,0.00655486144493
1470584465797115425,0.0,-0.00392542773613,0.0,0.0,0.0,0.0068851396631
1470584465965165758,0.0,-0.00353787841031,0.0,0.0,0.0,0.00523880678925
1470584466075837730,0.0,-0.00346789696941,0.0,0.0,0.0,0.00620405123265
1470584466231031195,0.0,-0.00358994899073,0.0,0.0,0.0,0.00521026438749
1470584466324644035,0.0,-0.00348735796043,0.0,0.0,0.0,0.00626586502579
1470584466472198731,0.0,-0.00363776461908,0.0,0.0,0.0,0.00517029162049
1470584466647872565,0.0,-0.00364451883116,0.0,0.0,0.0,0.00377309705065
1470584466770882578,0.0,-0.003771790692,0.0,0.0,0.0,0.00610192900625
1470584466879758561,0.0,-0.00368446750322,0.0,0.0,0.0,0.00375610494866
1470584467010092193,0.0,-0.00384154608229,0.0,0.0,0.0,0.00506566251045
1470584467103900358,0.0,-0.00385553898046,0.0,0.0,0.0,0.0
1470584467211495320,0.0,-0.00388053761551,0.0,0.0,0.0,0.00608071640579
1470584467403234811,0.0,-0.00390082316229,0.0,0.0,0.0,0.00548292876459
1470584467484908972,0.0,-0.0038092529563,0.0,0.0,0.0,0.00495459092062
1470584467647565613,0.0,-0.00373103448877,0.0,0.0,0.0,0.0055234669175
1470584467833055958,0.0,-0.00371636835614,0.0,0.0,0.0,0.00475434780124
1470584467995415742,0.0,-0.00367493873218,0.0,0.0,0.0,0.00286429629736
1470584468163467206,0.0,-0.00361617957929,0.0,0.0,0.0,0.00289530992323
1470584468284152845,0.0,-0.00354792253801,0.0,0.0,0.0,0.00323931808091
1470584468382857874,0.0,-0.0036030410392,0.0,0.0,0.0,0.0
1470584468472911735,0.0,-0.00361075689772,0.0,0.0,0.0,0.0
1470584468558655537,0.0,-0.00356071119884,0.0,0.0,0.0,0.00305460835119
1470584468678199597,0.0,-0.00357507018128,0.0,0.0,0.0,0.0
1470584468815412859,0.0,-0.00353294124583,0.0,0.0,0.0,0.00306488277811
1470584468943127743,0.0,-0.00331238647679,0.0,0.0,0.0,0.0
1470584469093608558,0.0,-0.00271670287231,0.0,0.0,0.0,0.0
1470584469192009706,0.0,-0.00264309050271,0.0,0.0,0.0,0.0
1470584469324758911,0.0,-0.00225899176428,0.0,0.0,0.0,0.0
1470584469411980921,0.0,-0.00205843114981,0.0,0.0,0.0,0.0
1470584469566150967,0.0,-0.00190278233716,0.0,0.0,0.0,0.0
1470584469684377332,0.0,-0.001614078374,0.0,0.0,0.0,0.0
1470584469853618870,0.006,0.0,0.0,0.0,0.0,0.0
1470584470027241614,0.006,0.0,0.0,0.0,0.0,0.0
1470584470158076077,0.006,0.0,0.0,0.0,0.0,0.0
1470584470261854010,0.006,0.0,0.0,0.0,0.0,0.0
1470584470457101466,0.006,0.0,0.0,0.0,0.0,0.0
1470584470535418687,0.006,0.0,0.0,0.0,0.0,0.0
1470584470707720638,0.006,0.0,0.0,0.0,0.0,0.0
1470584470836195751,0.006,0.0,0.0,0.0,0.0,0.0
1470584470973264748,0.006,0.0,0.0,0.0,0.0,0.0
1470584471052216974,0.0,0.0,0.0,0.0,0.0,0.00379671602241
1470584471199485939,0.0,0.0,0.0,0.0,0.0,0.0028129892425
1470584471308305779,0.006,0.0,0.0,0.0,0.0,0.0
1470584471463501203,0.0,0.0,0.0,0.0,0.0,0.00374438694263
1470584471565568534,0.006,0.0,0.0,0.0,0.0,0.0
1470584471723468354,0.006,0.0,0.0,0.0,0.0,0.0
1470584471915589852,0.006,0.0,0.0,0.0,0.0,0.0
1470584472095777119,0.0,0.0,0.0,0.0,0.0,0.00333032028926
1470584472228344506,0.0,0.0,0.0,0.0,0.0,0.00339462755019
1470584472358173020,0.006,0.0,0.0,0.0,0.0,0.0
1470584472498159630,0.006,0.0,0.0,0.0,0.0,0.0
1470584472611761663,0.0,0.0,0.0,0.0,0.0,0.00331402666285
1470584472727281291,0.006,0.0,0.0,0.0,0.0,0.0
1470584472869785953,0.006,0.0,0.0,0.0,0.0,0.0
1470584472996317470,0.0,0.0,0.0,0.0,0.0,0.00373658862085
1470584473204299707,0.006,0.0,0.0,0.0,0.0,0.0
1470584473321351767,0.006,0.0,0.0,0.0,0.0,0.0
1470584473509471649,0.006,0.0,0.0,0.0,0.0,0.0
1470584473629165463,0.0,0.0,0.0,0.0,0.0,0.00393432148193
1470584473739315972,0.006,0.0,0.0,0.0,0.0,0.0
1470584473872673661,0.006,0.0,0.0,0.0,0.0,0.0
1470584474005263815,0.006,0.0,0.0,0.0,0.0,0.0
1470584474137588161,0.0,0.0,0.0,0.0,0.0,0.00312678689004
1470584474234565344,0.006,0.0,0.0,0.0,0.0,0.0
1470584474388718431,0.0,0.0,0.0,0.0,0.0,0.00286856543077
1470584474533792557,0.0,0.0,0.0,0.0,0.0,0.00293580240937
1470584474676290657,0.006,0.0,0.0,0.0,0.0,0.0
1470584474784177892,0.0,0.0,0.0,0.0,0.0,0.00529582686097
1470584474988712607,0.006,0.0,0.0,0.0,0.0,0.0
1470584475146184365,0.006,0.0,0.0,0.0,0.0,0.0
1470584475313577651,0.006,0.0,0.0,0.0,0.0,0.0
1470584475433467713,0.006,0.0,0.0,0.0,0.0,0.0
1470584475565264755,0.0,-0.00174895731488,0.0,0.0,0.0,0.0
1470584475709118295,0.0,-0.00256819264719,0.0,0.0,0.0,0.0
1470584475898144093,0.0,-0.00252799493948,0.0,0.0,0.0,0.0
1470584476011423765,0.0,-0.00297450577596,0.0,0.0,0.0,0.0
1470584476112573902,0.0,-0.00299744931737,0.0,0.0,0.0,0.0
1470584476236181860,0.0,-0.00288885729143,0.0,0.0,0.0,0.0
1470584476382429312,0.0,-0.00303641253838,0.0,0.0,0.0,0.00323980719715
1470584476502166702,0.0,-0.00310745073238,0.0,0.0,0.0,0.00347692567442
1470584476608927352,0.0,-0.00236579345295,0.0,0.0,0.0,0.00306422170356
1470584476775310515,0.0,-0.00181094621995,0.0,0.0,0.0,0.0
1470584476883391843,0.0,-0.00167377499619,0.0,0.0,0.0,0.0
1470584477003644751,0.0,-0.00149113693962,0.0,0.0,0.0,0.0
1470584477151602289,0.006,0.0,0.0,0.0,0.0,0.0
1470584477279261929,0.006,0.0,0.0,0.0,0.0,0.0
1470584477448891660,0.006,0.0,0.0,0.0,0.0,0.0
1470584477555577935,0.006,0.0,0.0,0.0,0.0,0.0
1470584477651953816,0.006,0.0,0.0,0.0,0.0,0.0
1470584477821387525,0.006,0.0,0.0,0.0,0.0,0.0
1470584477953300138,0.006,0.0,0.0,0.0,0.0,0.0
1470584478083137805,0.006,0.0,0.0,0.0,0.0,0.0
1470584478232006089,0.006,0.0,0.0,0.0,0.0,0.0
1470584478321513561,0.006,0.0,0.0,0.0,0.0,0.0
1470584478469008687,0.006,0.0,0.0,0.0,0.0,0.0
1470584478596813181,0.006,0.0,0.0,0.0,0.0,0.0
1470584478692141119,0.006,0.0,0.0,0.0,0.0,0.0
1470584478863706991,0.006,0.0,0.0,0.0,0.0,0.0
1470584478982820464,0.006,0.0,0.0,0.0,0.0,0.0
1470584479080419092,0.006,0.0,0.0,0.0,0.0,0.0
1470584479250075519,0.006,0.0,0.0,0.0,0.0,0.0
1470584479366972390,0.006,0.0,0.0,0.0,0.0,0.0
1470584479498967809,0.006,0.0,0.0,0.0,0.0,0.0
1470584479678806217,0.006,0.0,0.0,0.0,0.0,0.0
1470584479839708970,0.006,0.0,0.0,0.0,0.0,0.0
1470584479943466207,0.006,0.0,0.0,0.0,0.0,0.0
1470584480183690652,0.006,0.0,0.0,0.0,0.0,0.0
1470584480339893889,0.006,0.0,0.0,0.0,0.0,0.0
1470584480526325327,0.006,0.0,0.0,0.0,0.0,0.0
1470584480648969911,0.006,0.0,0.0,0.0,0.0,0.0
1470584480941362046,0.006,0.0,0.0,0.0,0.0,0.0
1470584481013824800,0.006,0.0,0.0,0.0,0.0,0.0
1470584481143606452,0.006,0.0,0.0,0.0,0.0,0.0
1470584481361490841,0.006,0.0,0.0,0.0,0.0,0.0
1470584481457653772,0.006,0.0,0.0,0.0,0.0,0.0
1470584481584780374,0.006,0.0,0.0,0.0,0.0,0.0
1470584481759298358,0.006,0.0,0.0,0.0,0.0,0.0
1470584481975270812,0.006,0.0,0.0,0.0,0.0,0.0
1470584482090243830,0.006,0.0,0.0,0.0,0.0,0.0
